frequency_mhz,distance_m,tx_power_dbm,tx_gain_dbi,rx_gain_dbi,tx_height_m,rx_height_m,obstacle_count,humidity_pct,environment,weather_condition,received_power_dbm,signal_level
4989.57,792.44,21.61,6.11,4.96,43.32,1.58,5.0,37.9,Suburban,Rain,-113.21,Poor
2088.17,32.88,43.83,3.51,0.82,49.99,1.86,6.0,51.2,Dense Urban,Rain,-76.25,Good
905.59,48.06,36.59,11.56,3.69,40.5,1.24,1.0,57.8,Rural,Clear,-12.42,Excellent
865.09,2704.42,21.5,5.51,2.85,22.22,1.23,1.0,63.0,Rural,Rain,-80.47,Good
5826.27,187.53,21.98,15.17,2.59,47.61,2.34,10.0,48.8,Dense Urban,Rain,-135.43,Poor
1775.64,307.22,22.55,10.56,4.51,37.13,2.06,5.0,71.7,Urban,Clear,-106.25,Poor
679.02,3866.35,20.09,17.93,3.95,45.79,1.65,5.0,70.1,Indoor,Rain,-181.0,Poor
1805.39,36.2,24.32,8.17,0.28,26.63,1.66,3.0,85.9,Suburban,Clear,-58.49,Excellent
2075.89,492.73,29.22,8.71,3.14,15.68,1.66,6.0,86.9,Urban,Rain,-120.63,Poor
2592.25,1227.56,23.33,6.31,2.47,37.27,2.32,4.0,47.4,Urban,Clear,-135.88,Poor
1807.47,72.8,45.92,6.58,2.07,15.43,2.46,1.0,30.9,Rural,Clear,-24.68,Excellent
5816.83,68.15,45.84,9.64,0.17,44.8,1.59,2.0,49.0,Rural,Clear,-29.69,Excellent
2583.06,2633.23,48.74,3.03,4.39,35.67,2.11,11.0,63.8,Dense Urban,Clear,-161.44,Poor
5810.08,18.55,17.99,15.33,1.64,27.7,1.52,9.0,49.9,Urban,Rain,-88.76,Fair
1808.75,26.59,36.99,3.58,5.0,15.14,2.16,5.0,50.6,Indoor,Clear,-86.88,Fair
2621.58,128.57,20.08,16.5,4.08,21.25,2.44,0.0,57.0,Rural,Fog,-44.33,Excellent
1788.82,1428.35,43.96,8.38,4.01,21.31,1.25,1.0,46.7,Rural,Clear,-50.67,Excellent
2615.01,169.05,18.35,9.36,2.96,11.85,1.28,1.0,41.0,Rural,Clear,-59.2,Excellent
3515.12,53.73,,17.43,4.15,15.85,2.24,6.0,35.1,Indoor,Clear,-108.31,Poor
1784.35,136.26,22.11,13.82,1.26,34.34,1.79,11.0,73.7,Dense Urban,Storm,-132.76,Poor
5807.27,159.33,26.62,6.46,2.96,11.53,1.92,2.0,51.9,Indoor,Rain,-141.27,Poor
5010.51,916.68,31.74,6.89,2.92,28.96,1.71,4.0,65.7,Indoor,Fog,-164.12,Poor
4986.47,2211.72,34.8,4.4,2.15,33.82,1.27,4.0,54.7,Suburban,Clear,-113.32,Poor
897.11,73.63,20.6,12.22,2.83,19.86,1.72,6.0,41.0,Indoor,Storm,-112.57,Poor
3496.15,817.2,38.42,12.57,3.78,49.8,1.39,12.0,46.7,Dense Urban,Clear,-146.56,Poor
866.41,781.68,19.5,16.23,0.94,28.31,1.62,2.0,24.0,Suburban,Storm,-88.03,Fair
820.04,1174.81,19.55,6.55,4.88,40.16,1.42,6.0,60.3,Urban,Clear,-129.9,Poor
5800.06,356.95,19.58,3.08,2.34,18.9,2.31,7.0,90.0,Urban,Storm,-149.54,Poor
831.06,10.96,24.61,5.52,3.46,11.37,1.53,2.0,59.8,Suburban,Clear,-36.07,Excellent
5008.81,589.07,42.17,17.41,4.53,12.93,1.96,4.0,72.1,Suburban,Clear,-79.16,Good
2110.82,449.34,23.89,17.81,4.84,,2.48,13.0,30.7,Dense Urban,Clear,-140.75,Poor
1800.07,447.17,35.29,7.65,2.93,22.16,2.49,4.0,16.1,Suburban,Rain,-80.15,Good
702.52,57.44,43.5,9.84,4.8,17.67,2.05,4.0,47.4,Suburban,Clear,-33.94,Excellent
2588.9,18.37,44.35,15.54,2.88,23.39,1.6,4.0,98.0,,Clear,-57.28,Excellent
3488.8,32.44,39.11,9.64,1.28,14.86,1.86,3.0,20.1,Indoor,Clear,-82.76,Good
2114.71,38.33,20.68,17.34,2.76,45.45,1.86,1.0,77.2,Rural,Fog,-28.22,Excellent
4977.9,29.41,36.55,15.4,0.59,22.18,2.34,1.0,60.9,Rural,Fog,-27.02,Excellent
1816.29,45.71,25.4,13.86,3.63,39.25,2.13,1.0,66.1,Suburban,Clear,-43.77,Excellent
2409.3,15.32,38.38,12.06,1.17,46.57,2.35,5.0,59.1,Urban,Rain,-47.91,Excellent
923.07,53.32,45.7,5.3,2.08,47.44,1.22,1.0,43.5,Suburban,Clear,-29.78,Excellent
2385.61,4934.72,20.01,4.93,1.88,32.64,2.47,9.0,47.4,Urban,Clear,-173.03,Poor
850.37,240.0,20.45,15.87,1.18,23.05,2.09,2.0,70.1,Rural,Clear,-48.32,Excellent
2072.34,85.03,22.44,5.85,3.6,46.25,2.41,5.0,72.7,Suburban,Clear,-72.96,Good
2424.75,880.18,30.82,5.9,1.59,48.9,2.23,5.0,24.5,Suburban,Clear,-96.22,Fair
2410.52,184.95,30.74,15.54,4.71,40.11,2.12,1.0,56.3,Suburban,Clear,-57.49,Excellent
2107.37,12.01,21.33,2.74,0.03,33.14,1.29,2.0,48.7,Rural,Clear,-40.27,Excellent
2613.96,300.18,45.27,13.48,2.27,16.65,1.39,4.0,29.7,Urban,Rain,-91.83,Fair
2387.06,66.17,19.32,11.85,2.32,35.07,1.47,8.0,79.8,Urban,Clear,-96.48,Fair
906.23,348.02,36.62,2.61,2.92,19.41,1.84,4.0,47.7,Suburban,Clear,-75.52,Good
918.06,29.34,37.4,4.9,0.6,17.13,2.21,2.0,57.6,Rural,Clear,-24.01,Excellent
2575.42,200.63,43.27,6.8,4.3,26.02,1.51,1.0,79.1,Suburban,Clear,-56.84,Excellent
5827.53,33.31,35.92,5.63,1.11,25.99,2.47,1.0,72.4,Suburban,Clear,-52.07,Excellent
3523.51,64.05,22.01,4.71,1.91,30.32,2.06,3.0,81.3,Suburban,Fog,-75.33,Good
2627.78,715.55,23.01,15.66,2.82,25.4,2.16,6.0,33.3,Dense Urban,Rain,-143.7,Poor
5818.5,41.16,,16.8,0.02,11.52,2.37,6.0,86.3,Indoor,Storm,-121.82,Poor
4987.66,133.61,32.16,4.8,3.11,29.26,1.87,6.0,43.5,Urban,Storm,-107.3,Poor
2404.89,15.75,44.41,11.25,1.02,22.04,1.39,1.0,37.1,Suburban,Clear,-24.66,Excellent
827.21,715.53,29.26,8.93,3.8,33.64,1.76,9.0,65.7,Urban,Fog,-116.96,Poor
2615.25,284.83,29.37,8.02,1.44,26.76,1.89,4.0,46.6,Indoor,Clear,-136.09,Poor
2579.22,1571.8,30.47,17.25,3.01,26.19,2.46,7.0,70.1,Indoor,Clear,-168.88,Poor
922.01,278.07,21.09,2.73,2.5,44.24,1.29,5.0,39.7,Dense Urban,Storm,-130.67,Poor
4984.43,4823.4,46.22,17.6,4.41,39.65,1.63,2.0,57.3,Indoor,Storm,-171.71,Poor
4979.62,44.75,36.17,7.08,1.78,41.67,2.17,2.0,88.2,Indoor,Clear,-94.02,Fair
1774.25,1006.75,45.48,11.11,2.51,35.37,2.12,5.0,65.0,Suburban,Clear,-78.91,Good
2112.68,146.84,29.34,16.9,2.68,45.2,2.29,7.0,53.1,Urban,Clear,-86.92,Fair
831.17,103.45,24.11,12.32,0.55,35.26,2.44,4.0,61.4,Urban,Clear,-79.68,Good
831.86,942.7,29.94,14.27,2.72,11.15,1.93,5.0,10.0,Urban,Clear,-113.32,Poor
880.18,3793.32,22.9,,2.45,30.1,2.31,9.0,50.5,Urban,Clear,-160.91,Poor
1788.35,1094.66,21.01,11.12,0.85,32.98,2.45,12.0,30.1,Dense Urban,Clear,-168.74,Poor
926.47,77.8,45.31,6.97,3.11,45.65,1.37,10.0,49.1,Dense Urban,Clear,-84.5,Good
849.2,237.78,46.46,8.71,2.56,30.63,1.96,1.0,31.9,Suburban,Fog,-47.68,Excellent
2085.65,38.55,22.27,5.8,0.71,19.45,1.79,6.0,60.2,Urban,Clear,-87.52,Fair
2580.22,472.07,39.22,11.85,3.14,28.02,2.2,4.0,15.1,Urban,Clear,-100.11,Poor
1771.13,122.06,46.74,10.57,2.35,26.91,1.46,5.0,53.3,Urban,Fog,-69.09,Excellent
2391.9,41.28,43.26,4.05,4.53,32.27,2.32,8.0,81.2,Urban,Rain,-73.18,Good
876.6,11.4,44.54,13.67,2.69,20.59,1.78,12.0,74.0,Dense Urban,Rain,-53.65,Excellent
3471.62,3143.57,46.48,6.55,1.22,23.2,1.68,3.0,53.2,Suburban,Clear,-101.02,Poor
2576.18,16.32,26.69,11.39,3.7,48.44,2.13,4.0,74.9,Urban,Clear,-53.66,Excellent
5789.11,77.41,20.0,15.89,2.12,29.53,1.63,6.0,53.0,Indoor,Clear,-123.6,Poor
715.05,32.66,44.72,8.36,4.17,,2.36,3.0,55.5,Suburban,Clear,-21.85,Excellent
4974.02,215.59,43.66,12.23,2.25,48.46,2.34,1.0,36.5,Rural,Clear,-35.13,Excellent
1810.72,33.59,23.66,15.8,1.05,42.4,1.24,10.0,50.8,Dense Urban,Clear,-91.98,Fair
707.23,970.54,45.46,11.96,2.49,25.82,1.44,12.0,75.6,Dense Urban,Clear,-131.81,Poor
2622.92,,19.46,17.73,0.52,17.93,2.16,4.0,68.1,Urban,Clear,-77.16,Good
831.04,31.66,30.74,3.3,1.97,42.17,1.9,0.0,90.2,Rural,Fog,-22.15,Excellent
867.66,38.49,44.7,7.8,2.83,34.63,1.31,4.0,72.4,Suburban,Rain,-35.67,Excellent
5821.89,63.55,29.14,13.24,3.09,22.72,1.73,10.0,34.9,Dense Urban,Rain,-114.91,Poor
928.59,539.86,43.02,9.81,1.88,42.35,1.25,10.0,14.4,Dense Urban,Clear,-124.62,Poor
2418.51,36.79,21.86,6.14,0.78,33.02,1.54,2.0,65.7,Suburban,Fog,-62.92,Excellent
877.43,759.94,30.12,7.35,1.6,41.24,1.43,2.0,68.0,Suburban,Storm,-86.71,Fair
876.83,144.88,43.1,13.59,2.54,30.29,2.27,2.0,55.6,Rural,Clear,-18.15,Excellent
718.9,34.02,44.41,14.58,2.73,34.5,2.31,4.0,86.7,Suburban,Clear,-18.68,Excellent
682.74,44.45,32.54,12.16,4.21,24.6,2.27,4.0,59.2,Suburban,Clear,-36.72,Excellent
2079.91,265.01,21.66,16.22,0.27,23.84,1.23,7.0,74.5,Urban,Clear,-113.73,Poor
2126.18,105.17,38.83,10.35,2.68,38.83,2.17,0.0,61.0,Rural,Clear,-26.33,Excellent
679.34,243.51,40.82,15.18,0.93,25.3,1.99,7.0,59.1,,Clear,-80.28,Good
1816.63,1560.01,30.53,3.72,4.42,26.22,2.09,9.0,78.8,Urban,Clear,-142.92,Poor
894.32,13.3,44.59,17.77,3.43,21.92,1.26,1.0,97.7,Rural,Clear,9.13,Excellent
2413.43,115.44,24.16,15.99,1.35,41.87,1.47,5.0,53.9,Suburban,Clear,-71.41,Good
5775.51,132.21,43.48,16.3,2.91,43.12,1.47,13.0,67.9,Dense Urban,Rain,-115.32,Poor
2613.5,47.56,43.78,16.08,4.33,16.29,1.41,2.0,64.5,Suburban,Rain,-36.64,Excellent
5800.71,155.82,28.93,15.48,0.73,37.45,1.95,2.0,50.5,Indoor,Clear,-119.75,Poor
874.02,338.32,18.44,3.36,1.59,19.82,1.63,0.0,39.6,Rural,Clear,-59.53,Excellent
881.3,379.13,29.04,16.57,2.39,19.75,1.8,9.0,77.0,Urban,Clear,-107.01,Poor
3476.56,642.48,43.46,4.7,1.24,17.62,2.13,7.0,85.3,Urban,Rain,-125.63,Poor
1781.77,16.11,45.64,15.89,0.67,18.88,1.91,12.0,56.2,Dense Urban,Storm,-70.51,Good
4974.71,174.4,30.38,10.94,0.95,25.82,1.79,5.0,47.1,Urban,Fog,-104.35,Poor
2128.81,1108.6,21.46,6.53,1.66,21.71,2.38,0.0,76.8,Rural,Clear,-73.23,Good
877.37,169.1,42.99,7.04,3.8,18.26,2.03,6.0,37.5,Dense Urban,Clear,-91.96,Fair
4982.05,591.34,48.09,6.32,4.91,35.12,2.09,2.0,63.6,Indoor,Clear,-130.71,Poor
2418.58,392.29,20.5,13.61,1.08,41.8,1.43,12.0,63.5,Dense Urban,Fog,-151.47,Poor
4984.81,179.58,23.59,13.77,4.07,27.32,1.98,5.0,57.5,Suburban,Clear,-82.17,Good
2083.34,16.33,43.6,8.84,2.23,10.31,1.87,1.0,77.1,Rural,Rain,-15.29,Excellent
860.34,511.75,19.23,8.84,0.59,33.95,2.43,0.0,62.7,Rural,Clear,-54.32,Excellent
2593.93,277.1,48.45,5.41,2.99,43.16,2.16,10.0,55.7,Dense Urban,Clear,-119.63,Poor
870.13,10.36,23.54,8.37,1.96,34.54,2.29,1.0,45.0,Suburban,Clear,-27.41,Excellent
2608.3,36.17,30.27,12.6,1.54,43.81,2.06,4.0,52.4,Urban,Rain,-66.84,Excellent
2087.29,14.65,38.03,12.0,1.86,10.46,1.62,11.0,47.6,Dense Urban,Rain,-74.87,Good
3505.88,345.98,31.41,4.08,2.56,18.94,2.06,4.0,50.6,Urban,Clear,-112.75,Poor
5021.99,10.99,18.13,13.7,2.49,36.05,2.46,7.0,69.8,Urban,Clear,-66.96,Excellent
2091.87,1877.88,20.08,17.84,1.98,25.04,1.62,3.0,42.6,Suburban,Rain,-104.53,Poor
5014.19,3607.03,33.35,14.97,0.54,17.9,1.42,4.0,71.3,Suburban,Fog,-117.6,Poor
844.95,4295.94,25.48,2.13,2.59,46.61,1.61,5.0,74.3,Suburban,Clear,-119.42,Poor
852.58,40.88,45.84,15.15,4.49,26.14,2.21,4.0,86.4,Urban,Clear,-39.46,Excellent
5814.02,216.96,38.09,2.48,1.98,43.77,1.31,7.0,67.8,Urban,Rain,-113.79,Poor
2373.63,2542.36,19.51,4.15,2.71,48.63,2.41,5.0,62.5,Suburban,Storm,-130.21,Poor
2097.3,716.3,43.53,5.88,3.17,11.09,2.13,2.0,71.7,Rural,Rain,-54.51,Excellent
825.71,64.02,36.31,9.87,2.14,47.92,1.99,9.0,68.1,Urban,Rain,-72.6,Good
913.5,1781.6,19.29,15.51,3.98,38.81,1.43,3.0,72.4,Suburban,Clear,-98.84,Fair
2606.47,354.03,29.11,15.02,0.17,41.07,1.91,3.0,30.2,Urban,Rain,-104.82,Poor
4989.62,933.7,45.52,7.96,0.59,17.41,1.22,2.0,36.5,Rural,Clear,-59.33,Excellent
5774.58,4134.35,36.28,9.58,0.14,17.06,1.94,7.0,40.3,Indoor,Clear,-197.29,Poor
2125.55,4923.2,38.71,4.73,4.69,28.93,1.59,7.0,85.4,,Clear,-190.33,Poor
2088.9,230.41,29.35,17.23,0.49,16.11,1.9,8.0,10.9,Dense Urban,Rain,-122.02,Poor
836.52,26.47,42.18,6.37,4.05,38.68,1.67,1.0,78.3,Suburban,Rain,-21.91,Excellent
676.06,470.08,46.58,5.28,0.48,46.11,1.77,9.0,53.5,Urban,Clear,-98.19,Fair
2104.64,546.69,21.05,17.8,2.19,48.05,1.93,4.0,57.0,Urban,Clear,-110.65,Poor
2385.94,350.11,31.0,5.39,2.72,22.13,2.44,8.0,60.4,Dense Urban,Fog,-139.42,Poor
870.57,137.75,45.8,4.91,3.94,30.68,2.48,2.0,14.8,Suburban,Rain,-45.98,Excellent
2110.97,371.2,36.17,17.73,0.78,17.58,2.0,6.0,43.6,Urban,Rain,-99.4,Fair
2570.23,276.29,21.85,3.23,3.25,,1.38,9.0,64.7,Dense Urban,Clear,-144.93,Poor
5003.94,3545.66,22.96,2.53,4.34,21.06,1.26,1.0,72.1,Suburban,Fog,-127.39,Poor
5783.91,1822.46,42.95,9.29,4.74,30.64,2.49,10.0,72.3,Dense Urban,Fog,-164.77,Poor
1770.92,115.49,29.89,6.75,4.92,20.58,2.02,4.0,57.0,Urban,Clear,-84.45,Good
1807.16,347.34,44.31,15.92,4.64,10.72,1.98,5.0,82.5,Urban,Rain,-88.06,Fair
4982.29,337.1,18.74,13.76,1.74,20.61,1.25,2.0,54.0,Suburban,Fog,-94.43,Fair
2623.98,239.01,38.7,10.65,0.98,15.4,2.42,11.0,62.2,Dense Urban,Rain,-128.77,Poor
904.4,14.35,36.95,2.16,2.11,11.58,1.41,7.0,67.3,Urban,Clear,-58.35,Excellent
2582.55,838.05,27.92,6.25,1.07,28.89,1.9,10.0,44.5,Dense Urban,Clear,-162.31,Poor
878.75,941.19,29.2,16.25,4.64,35.65,1.59,4.0,64.2,Suburban,Clear,-80.79,Good
2102.79,202.68,21.36,5.97,2.3,46.2,1.7,1.0,50.9,Suburban,Clear,-78.18,Good
1779.93,2712.18,43.12,2.44,1.55,18.24,1.63,1.0,51.2,Rural,Clear,-65.78,Excellent
5801.03,4524.56,21.81,5.7,4.6,13.04,1.54,7.0,64.0,Urban,Rain,-181.46,Poor
727.56,1563.25,28.64,14.11,1.49,39.13,1.54,8.0,67.6,Dense Urban,Clear,-144.48,Poor
4995.45,3193.56,46.44,15.76,2.48,30.7,1.31,7.0,57.3,Urban,Clear,-132.29,Poor
895.52,206.9,37.07,6.56,2.29,46.6,1.23,6.0,54.7,Urban,Clear,-87.12,Fair
697.67,2934.34,21.81,5.72,4.19,28.67,1.73,3.0,64.7,Suburban,Clear,-110.65,Poor
2586.81,3338.95,21.75,15.4,,44.71,1.31,4.0,59.2,Indoor,Rain,-188.8,Poor
2579.71,481.94,,5.14,1.76,12.6,1.65,0.0,39.4,Rural,Rain,-59.71,Excellent
,25.51,43.75,7.81,0.62,49.76,1.51,0.0,75.1,Rural,Rain,-2.31,Excellent
723.65,25.77,27.89,8.09,2.7,26.49,1.85,10.0,41.4,Dense Urban,Clear,-81.45,Good
864.14,188.25,47.04,8.34,3.33,44.68,2.02,5.0,76.8,Suburban,Clear,-52.4,Excellent
2075.77,966.74,46.62,3.2,1.29,11.46,,2.0,67.2,Rural,Storm,-64.87,Excellent
844.05,225.55,31.43,15.5,3.32,17.5,1.8,4.0,66.3,Suburban,Rain,-64.47,Excellent
3470.32,1441.35,22.54,5.44,2.31,33.52,2.49,2.0,78.9,Rural,Clear,-83.02,Good
688.48,1195.74,19.55,7.87,0.22,10.61,1.77,4.0,63.0,Urban,Rain,-131.64,Poor
3510.16,35.44,19.56,12.2,0.22,32.37,1.74,3.0,98.0,Suburban,Clear,-63.73,Excellent
4987.41,22.82,39.15,14.86,0.3,20.83,1.94,2.0,55.2,Suburban,Rain,-41.98,Excellent
3520.43,803.57,30.42,11.39,2.08,31.21,1.24,12.0,16.3,Dense Urban,Storm,-162.86,Poor
5798.64,73.23,17.76,7.79,4.1,39.95,1.84,13.0,48.9,Dense Urban,Clear,-136.23,Poor
5810.15,3264.47,20.97,2.08,1.61,35.07,1.25,5.0,85.2,Urban,,-168.0,Poor
723.03,2208.39,29.31,9.92,3.14,39.8,1.56,3.0,98.0,Indoor,Clear,-159.9,Poor
1810.97,165.15,38.63,11.0,4.22,23.89,2.21,1.0,98.0,Suburban,Clear,-49.5,Excellent
3523.84,368.78,20.81,7.75,2.8,38.66,1.47,4.0,86.1,Suburban,Clear,-96.24,Fair
1818.48,1933.34,31.86,12.07,4.62,,1.84,5.0,57.5,Dense Urban,Storm,-152.61,Poor
3504.02,2248.02,31.56,14.61,1.53,30.33,2.1,4.0,52.5,Suburban,Clear,-104.24,Poor
3487.83,318.61,21.41,2.57,2.54,35.05,2.47,4.0,95.8,Indoor,Clear,-155.19,Poor
5787.89,4199.18,47.7,14.98,2.73,30.15,2.03,3.0,68.2,Suburban,Rain,-101.69,Poor
1822.52,254.73,24.22,11.45,0.88,27.85,2.35,2.0,50.4,Rural,Rain,-54.29,Excellent
1773.23,12.91,18.96,7.21,2.5,22.64,1.47,1.0,75.3,Suburban,Rain,-50.64,Excellent
726.49,330.14,18.28,13.1,3.26,34.07,1.3,0.0,32.1,Rural,Storm,-48.11,Excellent
889.62,1250.6,28.75,13.26,0.5,21.85,1.84,9.0,39.2,Urban,Fog,-126.57,Poor
914.33,4553.13,44.1,14.13,3.21,10.02,1.94,12.0,29.0,Dense Urban,Clear,-166.18,Poor
2089.8,19.25,19.66,8.6,2.63,12.5,1.62,1.0,59.4,Suburban,Clear,-51.66,Excellent
2127.2,154.52,42.98,11.22,1.86,45.18,2.13,5.0,74.3,Suburban,Clear,-58.59,Excellent
4972.19,383.13,22.6,9.62,1.91,43.85,1.92,,64.0,Urban,Rain,-135.06,Poor
3491.2,2393.56,24.84,7.82,4.28,48.3,1.97,9.0,29.6,Urban,Clear,-154.81,Poor
3522.05,855.39,36.82,4.07,4.82,27.88,2.37,7.0,61.8,Urban,Rain,-128.61,Poor
686.44,42.08,42.45,16.7,1.77,20.85,1.42,2.0,44.3,Suburban,Clear,-21.25,Excellent
2086.54,2086.73,44.97,4.04,2.29,49.95,1.62,4.0,33.6,Indoor,Clear,-160.49,Poor
3523.93,620.54,36.86,12.38,2.41,34.33,2.19,2.0,33.1,Rural,Clear,-51.4,Excellent
919.83,2606.16,45.62,8.4,3.27,46.32,1.84,9.0,77.3,Urban,Clear,-123.57,Poor
2076.35,1786.28,45.27,15.14,1.2,24.29,2.35,9.0,62.4,Urban,Clear,-122.57,Poor
3504.81,22.33,23.43,9.54,1.78,40.9,1.4,1.0,75.5,Suburban,Clear,-51.01,Excellent
3483.4,3910.94,36.5,4.98,0.7,41.19,1.79,,98.0,Suburban,Fog,-113.09,Poor
4982.91,168.32,19.51,4.41,0.04,36.32,2.2,8.0,59.1,Urban,Clear,-125.52,Poor
2106.92,4486.21,22.18,8.26,0.94,19.71,2.02,0.0,80.9,Rural,Rain,-85.57,Fair
1777.43,31.97,30.07,10.56,0.23,43.27,1.39,5.0,49.1,Suburban,Clear,-49.31,Excellent
1798.19,1384.02,42.33,12.07,1.21,28.77,2.11,4.0,53.5,Indoor,Clear,-144.85,Poor
2585.35,66.51,35.51,15.58,1.8,40.16,1.91,,62.7,Dense Urban,Clear,-89.05,Fair
2121.24,13.21,20.3,7.99,0.32,31.69,2.46,4.0,58.1,Suburban,Storm,-56.13,Excellent
2103.27,4818.21,42.16,14.5,4.8,14.26,2.02,2.0,64.1,Rural,Clear,-58.97,Excellent
832.91,65.95,36.45,5.6,0.67,27.49,1.62,5.0,29.8,Suburban,Clear,-53.45,Excellent
2125.59,16.49,41.72,16.05,4.28,25.16,1.9,2.0,77.3,Suburban,Rain,-21.26,Excellent
919.37,2101.15,37.3,3.56,3.57,47.07,1.37,2.0,44.3,Rural,Rain,-60.97,Excellent
2385.92,146.56,44.05,14.86,3.85,43.48,2.17,2.0,56.8,Suburban,Clear,-41.91,Excellent
5027.66,359.61,30.62,6.29,1.11,22.69,2.32,4.0,61.1,Indoor,Clear,-149.23,Poor
3486.06,4550.55,19.18,12.51,4.7,34.41,1.96,6.0,83.1,Indoor,Fog,-206.71,Poor
2087.56,198.34,38.07,,1.15,27.66,1.94,4.0,72.1,Suburban,Storm,-73.72,Good
5793.16,15.17,46.73,11.25,0.11,36.25,1.34,2.0,48.6,Suburban,Clear,-31.43,Excellent
5779.89,733.65,20.16,17.69,0.77,27.35,1.43,7.0,16.1,Indoor,Clear,-170.1,Poor
2111.22,827.73,47.27,11.58,1.75,26.29,2.45,9.0,69.5,Dense Urban,Fog,-132.29,Poor
3503.44,33.43,45.34,5.44,0.4,41.1,1.72,7.0,82.8,Dense Urban,Clear,-81.76,Good
1823.67,296.52,21.9,8.57,4.06,47.99,2.21,6.0,38.9,Urban,Clear,-112.25,Poor
4984.45,99.2,35.03,3.55,2.8,11.81,2.36,3.0,65.3,Urban,Rain,-101.17,Poor
1780.21,13.64,22.09,7.37,4.63,10.86,1.32,2.0,65.5,Rural,Clear,-33.68,Excellent
891.52,69.34,36.28,6.69,2.94,30.89,2.36,7.0,79.5,Indoor,Storm,-102.16,Poor
828.77,2849.71,43.96,12.3,0.32,38.9,1.42,7.0,45.7,Indoor,Clear,-161.92,Poor
5026.77,64.62,29.22,16.62,2.68,46.64,2.2,4.0,73.3,Suburban,Clear,-60.75,Excellent
913.05,40.0,29.16,6.5,0.39,21.65,1.55,0.0,50.1,Rural,Clear,-28.42,Excellent
5017.77,3463.34,18.9,15.56,4.69,29.08,2.3,8.0,36.9,Urban,Rain,-162.55,Poor
714.88,107.62,20.45,16.02,3.28,43.08,1.8,2.0,41.9,Indoor,Storm,-102.92,Poor
2384.57,3455.74,43.95,12.12,1.74,23.65,1.8,6.0,55.9,Urban,Rain,-133.86,Poor
2078.44,2375.34,28.18,13.18,3.05,12.63,1.96,2.0,67.2,Indoor,Clear,-170.94,Poor
2095.77,186.11,45.23,14.77,3.76,43.9,2.31,8.0,60.5,Urban,Clear,-82.51,Good
869.74,109.4,34.16,7.95,4.7,20.67,1.59,6.0,49.1,Urban,Clear,-78.85,Good
689.83,23.53,26.41,17.78,3.13,49.53,2.47,5.0,49.9,Dense Urban,Rain,-58.02,Excellent
1770.57,32.69,46.73,8.11,3.37,20.13,2.28,7.0,30.6,Indoor,Rain,-85.58,Fair
2109.6,42.4,20.47,3.36,2.01,35.1,1.7,7.0,19.1,Dense Urban,Rain,-106.21,Poor
3482.0,185.98,43.26,13.73,1.12,47.17,1.24,5.0,32.5,Indoor,Fog,-114.11,Poor
2102.57,101.0,22.38,7.36,1.76,20.47,1.43,5.0,27.9,Suburban,Clear,-79.08,Good
870.89,1446.15,43.49,2.44,3.31,27.05,1.92,1.0,87.6,Rural,Fog,-49.18,Excellent
900.53,63.2,33.88,4.87,4.36,27.2,2.28,2.0,64.1,Rural,Rain,-30.15,Excellent
2593.62,139.88,28.31,7.91,3.33,31.27,2.43,1.0,71.7,Rural,Clear,-45.7,Excellent
2122.82,21.44,33.82,5.4,4.78,24.77,1.69,7.0,61.8,Dense Urban,Clear,-75.6,Good
5813.31,53.95,42.08,4.18,3.36,31.33,1.25,3.0,44.3,Suburban,Clear,-57.8,Excellent
2072.16,1298.22,23.87,4.6,3.15,35.12,2.12,4.0,48.6,Suburban,Clear,-108.31,Poor
2417.37,809.92,20.44,12.02,0.06,22.13,1.61,5.0,18.1,Indoor,Fog,-170.12,Poor
717.47,121.78,47.54,4.05,3.05,34.91,1.97,7.0,42.7,Indoor,Rain,-102.4,Poor
859.8,361.9,37.56,14.53,0.36,18.29,1.72,2.0,40.1,Rural,Clear,-35.92,Excellent
5025.76,172.6,22.39,15.47,2.61,20.42,2.02,5.0,18.7,Urban,Rain,-110.89,Poor
1818.2,2607.19,45.21,13.58,2.93,13.13,1.52,5.0,67.3,Suburban,Clear,-91.63,Fair
2083.13,116.21,20.66,5.92,3.23,44.41,1.4,5.0,50.2,Suburban,Clear,-81.66,Good
2392.89,889.13,43.7,11.22,4.36,27.14,1.42,3.0,78.7,Suburban,Clear,-76.74,Good
691.0,38.89,15.23,2.98,2.36,21.67,2.39,7.0,77.8,Urban,Clear,-91.74,Fair
2400.29,148.46,37.59,17.08,2.4,36.84,2.33,4.0,92.7,Indoor,Storm,-107.94,Poor
1827.22,268.32,20.35,2.12,2.74,24.52,2.31,3.0,78.1,Urban,Fog,-111.92,Poor
856.94,19.16,22.35,5.54,1.67,29.81,2.0,13.0,61.4,Dense Urban,Clear,-98.2,Fair
2088.78,384.97,24.04,3.33,1.36,24.68,1.73,1.0,53.0,Rural,Clear,-63.3,Excellent
2126.49,355.63,23.46,17.92,0.53,20.86,1.49,5.0,44.4,Suburban,Clear,-89.24,Fair
862.02,26.82,19.53,2.65,4.2,48.79,2.05,7.0,79.6,Dense Urban,Fog,-87.84,Fair
2385.96,4958.21,41.78,2.03,0.21,10.38,1.62,5.0,35.5,Suburban,Clear,-122.1,Poor
3524.39,17.77,42.58,3.61,4.91,22.93,1.97,1.0,54.4,Rural,Storm,-24.88,Excellent
